Month,Scheduled Operator,Country to/from,FLTS IN,PAX IN,SEATS IN,FLTS OUT,PAX OUT,SEATS OUT,FIN_Y,CAL_Y,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year
2009-04-01,Virgin Australia,Papua New Guinea,17,1442,3060,17,1550,3060,2009,2009,1442,0,0,1550,4.588,0,2009.0
2009-04-01,Virgin Australia,Solomon Islands,9,863,1620,9,913,1620,2009,2009,863,0,0,913,3.028,0,2009.0
2009-04-01,Virgin Australia,Tonga,9,911,1620,9,924,1620,2009,2009,911,0.655,0,924,0.949,0,2009.0
2009-04-01,Virgin Australia,Vanuatu,22,2509,3960,22,2513,3960,2009,2009,2509,3.9,0,2513,5.846,0,2009.0
2009-04-01,Philippine Airlines,Philippines,31,6958,9362,31,5913,9362,2009,2009,6958,92.169,5.198,5913,86.873,0,2009.0
2009-04-01,Virgin Samoa,Western Samoa,17,1355,3060,17,1392,3060,2009,2009,1355,0.318,0,1392,1.219,0,2009.0
2009-04-01,Qantas Airways,Argentina,13,3072,4099,13,3152,4099,2009,2009,3045,36.811,0,3068,24.378,0.697,2009.0
2009-04-01,Qantas Airways,China,36,5962,7540,38,6634,7540,2009,2009,5898,623.636,41.621,6364,225.334,3.909,2009.0
2009-04-01,Qantas Airways,Germany,30,10632,12058,30,11475,12117,2009,2009,3377,115.908,4.309,4213,15.954,44.663,2009.0
2009-04-01,Qantas Airways,Hong Kong (SAR),86,21882,25426,85,22624,25418,2009,2009,24692,1234.221,10.642,24742,422.287,54.008,2009.0
2009-04-01,Qantas Airways,India,13,2569,3055,13,2458,3042,2009,2009,2254,66.72,0,1999,19.093,4.765,2009.0
2009-04-01,Qantas Airways,Indonesia,17,3885,5049,17,3440,5049,2009,2009,3655,66.811,0.001,3268,298.138,2.858,2009.0
2009-04-01,Qantas Airways,Japan,43,8544,11795,42,8925,11568,2009,2009,8296,127.551,63.407,8523,184.574,67.53,2009.0
2009-04-01,Qantas Airways,New Caledonia,16,2371,3154,16,2365,3158,2009,2009,2102,1.73,0.272,2004,12.087,3.003,2009.0
2009-04-01,Qantas Airways,New Zealand,367,56352,62891,367,51361,63866,2009,2009,54749,1335.578,0,53222,1415.85,161.928,2009.0
2009-04-01,Qantas Airways,Philippines,17,3776,3897,17,3661,3893,2009,2009,3383,22.19,4.324,3296,52.651,1.991,2009.0
2009-04-01,Qantas Airways,Singapore,105,23341,29992,104,24781,29700,2009,2009,39385,1489.658,53.854,39840,1802.736,128.885,2009.0
2009-04-01,Qantas Airways,South Africa,26,8167,9147,26,8347,9143,2009,2009,7204,80.014,4.209,7367,62.931,9.249,2009.0
2009-04-01,Qantas Airways,UK,113,34823,41073,113,37890,40982,2009,2009,15722,357.114,46.611,18291,91.198,111.376,2009.0
2009-04-01,Qantas Airways,USA,196,47220,62241,194,54739,62274,2009,2009,39826,1570.293,187.805,46506,382.351,151.128,2009.0
2009-04-01,Royal Brunei Airlines,Brunei,60,5124,10426,55,5215,9462,2009,2009,5124,53.908,0.067,5215,96.289,0,2009.0
2009-04-01,Royal Brunei Airlines,New Zealand,13,1273,2665,17,960,3485,2009,2009,1273,39.49,0,960,46.549,0,2009.0
2009-04-01,Singapore Airlines,New Zealand,5,..,-,4,..,-,2009,2009,..,128.691,0,..,294.359,0,2009.0
2009-04-01,Singapore Airlines,Singapore,363,87645,117804,364,99608,117797,2009,2009,87645,3692.771,86.946,99608,4435.877,0.792,2009.0
2009-04-01,Solomon Airlines,Solomon Islands,4,265,488,4,274,488,2009,2009,265,5.865,0,274,3.269,0,2009.0
2009-04-01,South African Airways,South Africa,21,5291,6657,21,5085,6657,2009,2009,5291,22.888,3.586,5085,105.096,1.425,2009.0
2009-04-01,Tasman Cargo Airlines,New Zealand,16,..,-,16,..,-,2009,2009,..,286.127,0,..,252.232,0,2009.0
2009-04-01,Thai Airways International,Thailand,171,38691,53927,171,36499,53886,2009,2009,38691,1473.343,143.671,36499,2219.712,4.682,2009.0
2009-04-01,Tiger Airways,Singapore,30,4122,5400,30,4553,5400,2009,2009,4122,0,0,4553,0,0,2009.0
2009-04-01,United Airlines,USA,60,15806,22440,60,19307,22440,2009,2009,15806,89.996,64.524,19307,429.418,1.467,2009.0
2009-04-01,United Parcel Service,Singapore,-,..,-,4,..,..,2009,2009,..,..,..,..,72.531,0,2009.0
2009-04-01,United Parcel Service,USA,26,..,..,-,..,-,2009,2009,..,924.006,0,..,..,..,2009.0
2009-04-01,V Australia,USA,41,7544,14801,40,9047,14440,2009,2009,7544,186.143,0,9047,44.751,0,2009.0
2009-04-01,Vietnam Airlines,Vietnam,33,8656,11154,33,6465,11154,2009,2009,8656,159.458,0,6465,157.752,0,2009.0
2009-04-01,Virgin Atlantic Airways,UK,30,6359,9180,30,7096,9180,2009,2009,1800,21.325,0,2732,51.865,0,2009.0
2009-05-01,Aerolineas Argentinas,Argentina,12,2328,2964,12,2123,2964,2009,2009,1275,5.821,0.8,972,19.01,0,2009.0
2009-05-01,Air Austral,France,9,497,3276,9,627,3276,2009,2009,16,0,0,34,0,0,2009.0
2009-05-01,Air Caledonie,New Caledonia,31,4032,4762,30,2970,4562,2009,2009,4032,1.817,0.351,2970,76.678,0.883,2009.0
2009-05-01,Air Canada,Canada,27,4422,7348,27,6372,7331,2009,2009,4422,240.876,0,6372,135.141,0.023,2009.0
2009-05-01,Air China,China,42,7116,10080,42,7076,10080,2009,2009,7116,281.606,21.473,7076,102.78,6.21,2009.0
2009-05-01,Air Mauritius,Mauritius,4,897,1176,4,1020,1176,2009,2009,897,33.535,0.132,1020,37.078,0,2009.0
2009-05-01,Air New Zealand,New Zealand,571,78054,103990,569,75511,103682,2009,2009,78054,1393.863,258.729,75511,1403.473,2.005,2009.0
2009-05-01,Air Niugini,Papua New Guinea,113,7117,14432,112,7085,14019,2009,2009,7117,98.295,1.382,7085,230.382,11.25,2009.0
2009-05-01,Fiji Airways,Fiji,73,11465,20313,73,10489,20313,2009,2009,,,,,,,
2009-05-01,Air Vanuatu,Vanuatu,40,3419,6800,41,3534,6970,2009,2009,3419,25.839,0,3534,47.192,0,2009.0
2009-05-01,AirAsia X,Malaysia,80,19929,30640,80,19759,30640,2009,2009,19929,149.809,0,19759,27.272,0,2009.0
2009-05-01,Airlines PNG,Papua New Guinea,30,371,1110,30,333,1110,2009,2009,371,1.998,0.02,333,4.53,0.021,2009.0
2009-05-01,Asiana Airlines,Korea,31,5171,9610,31,5779,9610,2009,2009,5171,172.299,36.804,5779,101.591,0,2009.0
2009-05-01,British Airways,UK,62,10103,17267,62,15037,17267,2009,2009,5561,279.404,61.86,9595,130.281,0,2009.0
2009-05-01,Cargolux Airlines Intl,Luxembourg,5,..,-,5,..,-,2009,2009,..,153.084,0,..,0,0,2009.0
2009-05-01,Cathay Pacific Airways,Hong Kong (SAR),274,45892,71434,274,51625,71394,2009,2009,45892,3033.312,164.575,51625,2397.003,21.165,2009.0
2009-05-01,China Airlines,Taiwan,44,8810,13298,44,9717,13298,2009,2009,8810,168.768,46.409,9717,46.315,0.454,2009.0
2009-05-01,China Eastern Airlines,China,26,4002,7012,26,4785,7012,2009,2009,4002,98.497,11.735,4785,93.371,4.023,2009.0
2009-05-01,China Southern Airlines,China,31,5362,7874,31,4782,7874,2009,2009,5362,310.522,15.667,4782,6.331,6.527,2009.0
2009-05-01,Continental Micronesia,Guam,17,1055,2618,17,1208,2618,2009,2009,1055,0.595,0.003,1208,1.168,0.003,2009.0
2009-05-01,Emirates,New Zealand,123,20282,41640,123,14335,41640,2009,2009,20282,884.005,0,14335,899.645,0.36,2009.0
2009-05-01,Emirates,United Arab Emirates,279,42613,89192,279,64524,89192,2009,2009,35185,1136.1,122.637,57555,1675.641,0.262,2009.0
2009-05-01,Etihad Airways,United Arab Emirates,93,12301,24922,93,20392,24922,2009,2009,11898,787.302,66.446,20044,616.201,19.608,2009.0
2009-05-01,Eva Air,Taiwan,13,2271,3276,13,2330,3276,2009,2009,2271,89.464,4.744,2330,31.309,1.039,2009.0
2009-05-01,Federal Express Corporation,China,-,..,-,22,..,..,2009,2009,..,..,..,..,165.285,0,2009.0
2009-05-01,Federal Express Corporation,USA,22,..,..,-,..,-,2009,2009,..,770.088,20.316,..,..,..,2009.0
2009-05-01,Garuda Indonesia,Indonesia,110,14842,21103,110,16740,21103,2009,2009,14842,226.907,13.114,16740,97.638,0.015,2009.0
2009-05-01,Hawaiian Airlines,USA,14,1871,3537,14,1802,3537,2009,2009,1871,1.059,1.814,1802,32.552,0,2009.0
2009-05-01,JALways,Japan,62,8577,14880,62,8885,14880,2009,2009,8577,217.956,104.898,8885,408.683,1.167,2009.0
2009-05-01,Jetstar,Indonesia,88,14881,18810,88,17005,18810,2009,2009,14881,143.19,0,17005,30.934,0.346,2009.0
2009-05-01,Jetstar,Japan,90,14603,27180,90,17030,27183,2009,2009,14603,223.514,12.537,17030,223.637,13.609,2009.0
2009-05-01,Jetstar,New Zealand,174,24053,30795,174,23739,30795,2009,2009,24053,31.406,0,23739,35.816,0,2009.0
2009-05-01,Jetstar,Singapore,93,11809,16353,93,11739,16353,2009,2009,11809,26.145,0,11739,10.448,11.721,2009.0
2009-05-01,Jetstar,Thailand,25,5583,7525,25,6034,7525,2009,2009,5583,171.071,0.092,6034,40.863,1.272,2009.0
2009-05-01,Jetstar,USA,17,3990,5100,17,4014,5100,2009,2009,3990,31.186,2.086,4014,53.439,1.452,2009.0
2009-05-01,Jetstar,Vietnam,20,2019,3202,20,2203,3202,2009,2009,2019,11.771,0,2203,6.546,0,2009.0
2009-05-01,Korean Air,Korea,65,8475,15350,65,10423,15266,2009,2009,8475,571.7,101.781,10423,377.051,2.612,2009.0
2009-05-01,LATAM Airlines,Chile,27,4275,6912,26,4812,6656,2009,2009,,,,,,,
2009-05-01,Malaysia Airlines,Malaysia,183,30953,51196,181,35031,51080,2009,2009,30953,2103.359,13.933,35031,1387.892,0.008,2009.0
2009-05-01,Nauru Airlines,Nauru,8,824,1000,8,832,1000,2009,2009,,,,,,,
2009-05-01,OzJet,Indonesia,-,..,-,-,..,-,2009,2009,..,0,0,..,0,0,2009.0
2009-05-01,Pacific Air Express,Solomon Islands,3,..,-,3,..,-,2009,2009,..,2.343,0,..,32.606,0,2009.0
2009-05-01,Virgin Australia,Fiji,67,7908,12060,67,8154,12060,2009,2009,7908,8.427,0,8154,25.864,0,2009.0
2009-05-01,Virgin Australia,Indonesia,57,7848,10260,57,8417,10260,2009,2009,7848,0,0,8417,0,0,2009.0
2009-05-01,Virgin Australia,New Zealand,274,28403,49320,273,27172,49140,2009,2009,28403,64.848,0,27172,32.772,0,2009.0
2009-05-01,Virgin Australia,Papua New Guinea,18,1046,3240,18,1096,3240,2009,2009,1046,0,0,1096,6.374,0,2009.0
2009-05-01,Virgin Australia,Solomon Islands,8,739,1440,8,731,1440,2009,2009,739,0,0,731,6.252,0,2009.0
2009-05-01,Virgin Australia,Tonga,8,774,1440,8,868,1440,2009,2009,774,0.896,0,868,5.276,0,2009.0
2009-05-01,Virgin Australia,Vanuatu,21,2157,3780,21,2172,3780,2009,2009,2157,16.018,0,2172,9.815,0,2009.0
2009-05-01,Philippine Airlines,Philippines,30,5575,9060,30,5359,9060,2009,2009,5575,130.386,2.832,5359,75.925,0,2009.0
2009-05-01,Virgin Samoa,Western Samoa,17,1451,3060,18,1618,3240,2009,2009,1451,0.271,0,1618,1.173,0,2009.0
2009-05-01,Qantas Airways,Argentina,13,2697,4027,13,2550,4027,2009,2009,2665,35.877,0,2499,19.946,1.028,2009.0
2009-05-01,Qantas Airways,China,30,4608,6310,31,4506,6310,2009,2009,4501,507.938,50.21,4217,171.146,4.804,2009.0
2009-05-01,Qantas Airways,Germany,31,8850,11867,31,11028,11927,2009,2009,2535,131.264,3.438,3902,32.331,48.894,2009.0
2009-05-01,Qantas Airways,Hong Kong (SAR),85,17218,25599,83,18751,25834,2009,2009,19963,1277.088,12.736,20985,438.993,60.896,2009.0
2009-05-01,Qantas Airways,India,14,3052,3289,14,2821,3278,2009,2009,2637,58.946,0,2546,22.084,4.411,2009.0
2009-05-01,Qantas Airways,Indonesia,18,3517,5284,18,3774,5284,2009,2009,3290,52.574,0,3617,131.221,3.739,2009.0
2009-05-01,Qantas Airways,Japan,42,5646,11397,43,7175,11626,2009,2009,5425,167.477,70.439,6738,264.857,54.86,2009.0
2009-05-01,Qantas Airways,New Caledonia,19,2953,3701,19,2489,3703,2009,2009,2577,1.055,0.19,2230,20.294,2.802,2009.0
2009-05-01,Qantas Airways,New Zealand,370,45438,63589,368,41099,64335,2009,2009,41744,1147.401,0,40487,1340.485,183.829,2009.0
2009-05-01,Qantas Airways,Philippines,17,3835,3895,17,3424,3892,2009,2009,3467,25.735,4.95,3122,51.74,1.841,2009.0
2009-05-01,Qantas Airways,Singapore,106,19134,30231,107,23069,30234,2009,2009,33405,1626.459,60.341,38751,1619.555,146.47,2009.0
2009-05-01,Qantas Airways,South Africa,27,7582,9425,27,7337,9425,2009,2009,6610,133.435,4.674,6480,56.021,10.671,2009.0
2009-05-01,Qantas Airways,UK,117,32163,42322,116,39419,41982,2009,2009,15103,396.722,52.753,20481,130.2,120.935,2009.0
2009-05-01,Qantas Airways,USA,189,47073,58683,188,51902,59104,2009,2009,43404,1826.716,199.266,46802,496.54,170.724,2009.0
2009-05-01,Royal Brunei Airlines,Brunei,53,3627,9523,50,3471,8759,2009,2009,3627,45.539,0.108,3471,80.453,0,2009.0
2009-05-01,Royal Brunei Airlines,New Zealand,14,487,2870,17,391,3529,2009,2009,487,57.054,0,391,72.621,0,2009.0
2009-05-01,Singapore Airlines,New Zealand,4,..,-,4,..,-,2009,2009,..,104.664,0,..,276.069,0,2009.0
2009-05-01,Singapore Airlines,Singapore,355,72690,112315,355,83408,112391,2009,2009,72690,4075.553,121.459,83408,4034.772,1.115,2009.0
2009-05-01,Solomon Airlines,Solomon Islands,6,423,744,6,426,744,2009,2009,423,12.454,0,426,4.717,0,2009.0
2009-05-01,South African Airways,South Africa,22,4024,6645,23,4497,6962,2009,2009,4024,31.848,3.547,4497,104.774,2.822,2009.0
2009-05-01,Tasman Cargo Airlines,New Zealand,14,..,-,14,..,-,2009,2009,..,198.591,0,..,221.651,0,2009.0
2009-05-01,Thai Airways International,Thailand,172,32073,54546,173,33841,54851,2009,2009,32073,1653.266,98.745,33841,1498.305,4.496,2009.0
2009-05-01,Tiger Airways,Singapore,31,4412,5580,31,4733,5580,2009,2009,4412,0,0,4733,0,0,2009.0
2009-05-01,United Airlines,USA,62,15636,23188,62,17784,23188,2009,2009,15636,111.703,68.418,17784,362.142,2.131,2009.0
2009-05-01,United Parcel Service,Singapore,-,..,-,5,..,..,2009,2009,..,..,..,..,82.253,0,2009.0
2009-05-01,United Parcel Service,USA,27,..,..,-,..,-,2009,2009,..,1222.489,0,..,..,..,2009.0
2009-05-01,V Australia,USA,40,8151,14440,41,8998,14801,2009,2009,8151,330.545,0,8998,89.98,0,2009.0
2009-05-01,Vietnam Airlines,Vietnam,31,5912,10478,31,5542,10478,2009,2009,5912,236.641,0,5542,38.972,0,2009.0
2009-05-01,Virgin Atlantic Airways,UK,31,4001,9486,31,5774,9486,2009,2009,1465,28.269,0,2541,28.016,0,2009.0
2009-06-01,Aerolineas Argentinas,Argentina,9,1734,2223,9,1957,2223,2009,2009,1007,3.01,1,1090,11.706,0,2010.0
2009-06-01,Air Austral,France,8,553,2912,9,749,3276,2009,2009,31,0,0,152,1.259,0,2010.0
2009-06-01,Air Caledonie,New Caledonia,30,2363,4741,29,3345,4470,2009,2009,2363,3.048,0.349,3345,66.411,1.115,2010.0
2009-06-01,Air Canada,Canada,26,5334,7010,27,5805,7284,2009,2009,5334,262.508,0.004,5805,142.626,0.024,2010.0
2009-06-01,Air Canada,USA,1,216,270,-,..,-,2009,2009,216,7.881,0,..,..,..,2010.0
2009-06-01,Air China,China,43,7593,10320,43,8938,10320,2009,2009,7593,329.484,24.522,8938,108.001,5.608,2010.0
2009-06-01,Air Mauritius,Mauritius,5,1130,1490,4,803,1192,2009,2009,1130,22.574,0.02,803,45.654,0,2010.0
2009-06-01,Air New Zealand,Cook Islands,2,179,304,2,247,304,2009,2009,20,0,0,43,0,0,2010.0
2009-06-01,Air New Zealand,New Zealand,549,71924,99054,549,73213,99039,2009,2009,72083,1376.257,266.845,73417,1465.463,1.821,2010.0
2009-06-01,Air Niugini,Papua New Guinea,104,6960,13153,105,7474,13523,2009,2009,6960,76.348,1.81,7474,213.473,14.107,2010.0
2009-06-01,Fiji Airways,Fiji,74,11564,21610,74,14571,21610,2009,2009,,,,,,,
2009-06-01,Air Vanuatu,Vanuatu,38,3299,6460,38,4037,6460,2009,2009,3299,33.181,0,4037,33.727,0,2010.0
2009-06-01,AirAsia X,Malaysia,77,16707,29491,77,21773,29491,2009,2009,16707,118.733,0,21773,24.386,0,2010.0
2009-06-01,Airlines PNG,Papua New Guinea,25,326,925,25,348,925,2009,2009,326,0.883,0.012,348,3.401,0.018,2010.0
2009-06-01,Asiana Airlines,Korea,24,4698,7440,24,4933,7440,2009,2009,4698,214.462,30.747,4933,81.863,0,2010.0
2009-06-01,British Airways,UK,60,13225,16710,59,13933,16490,2009,2009,8142,283.967,65.829,8924,93.54,0,2010.0
2009-06-01,Cargolux Airlines Intl,Luxembourg,4,..,-,4,..,-,2009,2009,..,98.543,0,..,0,0,2010.0
2009-06-01,Cathay Pacific Airways,Hong Kong (SAR),263,45536,68326,263,55150,68370,2009,2009,45536,3593.661,159.479,55150,2361.057,27.399,2010.0
2009-06-01,China Airlines,Taiwan,41,7247,12391,41,9321,12391,2009,2009,7247,198.291,47.401,9321,55.048,0.241,2010.0
2009-06-01,China Eastern Airlines,China,24,3540,6738,24,5668,6738,2009,2009,3540,142.765,9.405,5668,81.606,1.924,2010.0
2009-06-01,China Southern Airlines,China,23,4017,5896,23,4590,5896,2009,2009,4017,277.896,18.24,4590,16.509,2.156,2010.0
2009-06-01,Continental Micronesia,Guam,17,972,2618,18,949,2772,2009,2009,972,0.206,0.007,949,1.08,0.006,2010.0
2009-06-01,Emirates,New Zealand,120,17703,40980,120,15151,40980,2009,2009,17703,882.469,0,15151,895.341,1.213,2010.0
2009-06-01,Emirates,United Arab Emirates,270,55701,85992,270,67574,85992,2009,2009,47129,1249.182,133.426,59482,1508.848,0.378,2010.0
2009-06-01,Etihad Airways,United Arab Emirates,90,17049,24398,90,21268,24398,2009,2009,16045,761.68,77.58,20356,720.876,16.412,2010.0
2009-06-01,Eva Air,Taiwan,13,1745,3276,13,2482,3276,2009,2009,1745,118.836,5.17,2482,37.719,0.798,2010.0
2009-06-01,Federal Express Corporation,China,-,..,-,21,..,..,2009,2009,..,..,..,..,157.162,0,2010.0
2009-06-01,Federal Express Corporation,USA,21,..,..,-,..,-,2009,2009,..,947.019,36.734,..,..,..,2010.0
2009-06-01,Garuda Indonesia,Indonesia,132,20240,26656,132,23544,26656,2009,2009,20240,289.145,13.305,23544,92.938,0.006,2010.0
2009-06-01,Hawaiian Airlines,USA,12,1524,3031,12,1552,3031,2009,2009,1524,6.919,3.684,1552,32.155,0.089,2010.0
2009-06-01,JALways,Japan,60,7447,14371,60,8787,14373,2009,2009,7447,332.972,125.019,8787,391.139,1.021,2010.0
2009-06-01,Jetstar,Indonesia,86,15067,18306,86,16562,18306,2009,2009,15067,154.7,0,16562,16.544,0.475,2010.0
2009-06-01,Jetstar,Japan,60,12119,18132,61,13141,18432,2009,2009,12119,247.654,6.67,13141,203.328,10.922,2010.0
2009-06-01,Jetstar,New Zealand,161,19781,28497,159,21540,28143,2009,2009,19781,37.021,0,21540,50.331,0,2010.0
2009-06-01,Jetstar,Singapore,90,11466,16443,90,12345,16443,2009,2009,11466,24.662,0,12345,9.347,10.102,2010.0
2009-06-01,Jetstar,Thailand,26,5715,7826,26,6440,7826,2009,2009,5715,161.475,0,6440,22.283,1.31,2010.0
2009-06-01,Jetstar,USA,18,4252,5400,18,4466,5400,2009,2009,4252,77.517,0.612,4466,60.984,0.776,2010.0
2009-06-01,Jetstar,Vietnam,17,1936,2795,17,1883,2731,2009,2009,1936,12.554,0,1883,0.165,0,2010.0
2009-06-01,Korean Air,Korea,66,8230,15095,66,11965,15011,2009,2009,8230,792.007,87.147,11965,456.098,3.562,2010.0
2009-06-01,LATAM Airlines,Chile,24,4000,6144,25,4899,6400,2009,2009,,,,,,,
2009-06-01,Malaysia Airlines,Malaysia,178,29395,48869,174,39665,49048,2009,2009,29395,2583.173,13.763,39665,1262.464,0,2010.0
2009-06-01,Nauru Airlines,Nauru,9,837,1071,9,930,1071,2009,2009,,,,,,,
2009-06-01,Pacific Air Express,Solomon Islands,4,..,-,4,..,-,2009,2009,..,4.806,0,..,34.864,0,2010.0
2009-06-01,Virgin Australia,Fiji,77,8399,13860,77,9621,13860,2009,2009,8399,5.605,0,9621,16.82,0,2010.0
2009-06-01,Virgin Australia,Indonesia,85,10605,15300,86,12505,15480,2009,2009,10605,0,0,12505,0,0,2010.0
2009-06-01,Virgin Australia,New Zealand,256,26581,46080,256,29764,46080,2009,2009,26581,51.598,0,29764,34.536,0,2010.0
2009-06-01,Virgin Australia,Papua New Guinea,17,1121,3060,17,1206,3060,2009,2009,1121,0,0,1206,7.537,0,2010.0
2009-06-01,Virgin Australia,Solomon Islands,9,793,1620,9,1110,1620,2009,2009,793,0,0,1110,6.739,0,2010.0
2009-06-01,Virgin Australia,Tonga,9,838,1620,9,1063,1620,2009,2009,838,1.308,0,1063,1.902,0,2010.0
2009-06-01,Virgin Australia,Vanuatu,21,2330,3780,21,2570,3780,2009,2009,2330,19.606,0,2570,8.023,0,2010.0
2009-06-01,Philippine Airlines,Philippines,30,4476,9060,30,4915,9060,2009,2009,4476,147.187,3.747,4915,83.066,0,2010.0
2009-06-01,Virgin Samoa,Western Samoa,18,1352,3240,17,1613,3060,2009,2009,1352,0.475,0,1613,2.565,0,2010.0
2009-06-01,Qantas Airways,Argentina,13,2464,4063,13,2771,4063,2009,2009,2415,47.043,0,2669,34.709,0.792,2010.0
2009-06-01,Qantas Airways,China,29,4339,6426,31,5157,6429,2009,2009,4121,466.874,35.851,4857,410.407,3.641,2010.0
2009-06-01,Qantas Airways,Germany,30,10355,11659,30,10790,11592,2009,2009,3730,100.072,5.119,3884,21.991,40.788,2010.0
2009-06-01,Qantas Airways,Hong Kong (SAR),83,17610,24694,83,18578,24469,2009,2009,20158,1327.038,12.406,21041,377.916,50.646,2010.0
2009-06-01,Qantas Airways,India,12,3068,3564,13,3609,3861,2009,2009,315,18.939,0,401,9.44,0.558,2010.0
2009-06-01,Qantas Airways,Indonesia,17,4101,4929,17,3863,4926,2009,2009,3961,43.815,0,3744,76.251,2.492,2010.0
2009-06-01,Qantas Airways,Japan,39,5822,10769,39,7316,10769,2009,2009,5499,189.644,75.205,6711,212.903,45.586,2010.0
2009-06-01,Qantas Airways,New Caledonia,17,1445,3100,17,2428,3104,2009,2009,1282,2.084,0.389,2183,13.29,2.64,2010.0
2009-06-01,Qantas Airways,New Zealand,396,42605,61887,397,41699,62942,2009,2009,37802,744.913,0,38329,996.287,139.895,2010.0
2009-06-01,Qantas Airways,Philippines,18,3957,4134,18,3786,4195,2009,2009,3443,54.388,5.631,3432,172.245,1.845,2010.0
2009-06-01,Qantas Airways,Singapore,92,18809,25830,91,20636,25835,2009,2009,36528,1687.997,80.427,40134,1539.277,127.809,2010.0
2009-06-01,Qantas Airways,South Africa,25,6418,8675,25,6563,8675,2009,2009,5726,87.863,4.623,5967,49.105,8.987,2010.0
2009-06-01,Qantas Airways,Thailand,..,..,..,2,..,..,2009,2009,3289,84.685,0.389,3477,110.735,12.38,2010.0
2009-06-01,Qantas Airways,UK,112,35706,41002,113,38458,41451,2009,2009,18154,374.087,50.16,18330,142.386,102.451,2010.0
2009-06-01,Qantas Airways,USA,189,49272,54216,186,50442,54441,2009,2009,46724,1785.94,192.012,47975,453.816,142.722,2010.0
2009-06-01,Royal Brunei Airlines,Brunei,52,3831,9672,46,5258,8442,2009,2009,3831,39.879,0.161,5258,126.701,0,2010.0
2009-06-01,Royal Brunei Airlines,New Zealand,12,445,2460,18,711,3690,2009,2009,445,37.534,0,711,107.608,0,2010.0
2009-06-01,Singapore Airlines,New Zealand,4,..,-,5,..,-,2009,2009,..,131.714,0,..,343.79,0,2010.0
2009-06-01,Singapore Airlines,Singapore,363,76843,114102,362,95089,114109,2009,2009,76843,4481.558,117.492,95089,3472.943,0.829,2010.0
2009-06-01,Solomon Airlines,Solomon Islands,4,257,541,4,298,541,2009,2009,257,11.008,0,298,8.189,0,2010.0
2009-06-01,South African Airways,South Africa,22,3938,6581,21,4389,6264,2009,2009,3938,24.094,2.158,4389,96.191,2.084,2010.0
2009-06-01,Tasman Cargo Airlines,New Zealand,12,..,-,12,..,-,2009,2009,..,180.725,0,..,177.985,0,2010.0
2009-06-01,Thai Airways International,Thailand,167,33201,52931,167,40492,52931,2009,2009,33201,1784.669,102.977,40492,1058.039,3.767,2010.0
2009-06-01,Tiger Airways,Singapore,30,4323,5400,30,5011,5400,2009,2009,4323,0,0,5011,0,0,2010.0
2009-06-01,United Airlines,USA,60,18904,22440,60,20083,22440,2009,2009,18904,97.646,59.061,20083,345.973,2.696,2010.0
2009-06-01,United Parcel Service,Singapore,-,..,-,4,..,..,2009,2009,..,..,..,..,52.447,0,2010.0
2009-06-01,United Parcel Service,USA,24,..,..,-,..,-,2009,2009,..,1177.877,0,..,..,..,2010.0
