,Date,JPY,USD,EUR,KRW,NZD,CNY,GBP,TWD,SGD,IDR,HKD,MYR,SDR,Index,INR,THB,VND,AED,PGK,CAD,ZAR,SAR,CHF,SEK,PHP
399,2002-10-31,67.86,0.5534,0.5603,677.69,1.1446,4.5805,0.3547,19.24,0.9771,5112,4.3162,2.1029,0.4193,51.8,,,,,,,,,,,
400,2002-11-30,68.58,0.5608,0.5645,677.5,1.1302,4.6419,0.3615,19.52,0.9886,5034,4.374,2.131,0.4233,52.2,,,,,,,,,,,
401,2002-12-31,67.14,0.5662,0.5403,672.53,1.0762,4.6864,0.3532,19.69,0.9842,5067,4.4157,2.1516,0.418,51.7,,,,,,,,,,,
402,2003-01-31,70.04,0.5884,0.5439,688.49,1.0781,4.8701,0.3558,20.42,1.0224,5222,4.5895,2.2359,0.4286,53.2,,,,,,,,,,,
403,2003-02-28,71.25,0.6054,0.5629,719.46,1.0768,5.0111,0.3834,21.06,1.0518,5389,4.7216,2.3005,0.4408,54.7,,,,,,,,,,,
404,2003-03-31,71.97,0.6036,0.5576,759.21,1.0911,4.9962,0.3828,20.98,1.0652,5374,4.7076,2.2937,0.4429,54.8,,,,,,,,,,,
405,2003-04-30,74.36,0.623,0.5601,756.14,1.1135,5.1566,0.3902,21.72,1.1058,5405,4.8589,2.3674,0.4529,56.1,,,,,,,,,,,
406,2003-05-31,77.18,0.6522,0.5493,786.55,1.1282,5.3983,0.3951,22.64,1.1286,5426,5.0865,2.4784,0.4607,57.7,,,,,,,,,,,
407,2003-06-30,79.99,0.6674,0.584,797.48,1.1454,5.5243,0.4038,23.11,1.175,5526,5.2047,2.5361,0.4761,59.4,,,,,,,,,,,
408,2003-07-31,78.35,0.6529,0.576,770.75,1.1212,5.4042,0.4048,22.46,1.149,5553,5.0921,2.481,0.4666,58.3,,,,,,,,,,,
409,2003-08-31,74.89,0.64,0.5885,753.73,1.1189,5.2973,0.406,21.87,1.1246,5478,4.9916,2.432,0.4668,57.3,,,,,,,,,,,
410,2003-09-30,75.45,0.6801,0.5847,782.32,1.1444,5.6292,0.4071,22.95,1.1756,5713,5.268,2.5844,0.4812,59.1,,,,,,,,,,,
411,2003-10-31,76.84,0.7046,0.6063,833.47,1.1536,5.8318,0.4153,23.92,1.2235,5986,5.4705,2.6775,0.49,61,,,,,,,,,,,
412,2003-11-30,78.9,0.7206,0.6047,867.24,1.1282,5.9646,0.4203,24.66,1.2438,6129,5.597,2.7383,0.5005,62.1,,,,,,,,,,,
413,2003-12-31,80.18,0.75,0.5963,895.88,1.1429,6.2075,0.4211,25.48,1.2762,6353,5.8223,2.85,0.5066,63.5,,,,,,,,,,,
414,2004-01-31,80.99,0.7644,0.6157,899.09,1.1406,6.3269,0.4208,25.52,1.3007,6461,5.9424,2.9047,0.5139,64.5,,,,,,,,,,,
415,2004-02-29,84.43,0.7708,0.6198,907.62,1.1231,6.3799,0.4137,25.72,1.3138,6523,5.9994,2.929,0.5207,65.2,,,,,,,,,,,
416,2004-03-31,79.08,0.7589,0.6203,872.01,1.1476,6.2815,0.414,25.09,1.2738,6514,5.9157,2.8838,0.5145,63.8,,,,,,,,,,,
417,2004-04-30,79.5,0.722,0.6033,848.17,1.158,5.9759,0.4069,24.07,1.2302,6274,5.6316,2.7436,0.5003,62.1,,,,,,,,,,,
418,2004-05-31,78.22,0.7143,0.585,830.5,1.1322,5.9122,0.389,23.86,1.2129,6617,5.5668,2.7143,0.4863,61.1,,,,,,,,,,,
419,2004-06-30,74.82,0.6889,0.5702,794.03,1.097,5.7017,0.3815,23.26,1.1833,6484,5.373,2.6178,0.4694,59.1,,,,,,,,,,,
420,2004-07-31,78.22,0.6986,0.5802,819.28,1.104,5.7822,0.3848,23.87,1.2045,6415,5.4489,2.6547,0.4801,60.2,,,,,,,,,,,
421,2004-08-31,76.85,0.7011,0.5806,808.19,1.0756,5.8028,0.39,23.87,1.2008,6544,5.4684,2.6642,0.4809,60.1,,,,,,,,,,,
422,2004-09-30,79.15,0.7147,0.5794,823.73,1.068,5.9153,0.3968,24.29,1.2081,6558,5.5737,2.7159,0.4867,61,,,,,,,,,,,
423,2004-10-31,79.22,0.7461,0.5857,836.53,1.0948,6.1751,0.4078,24.96,1.2413,6781,5.8046,2.8352,0.4995,62.5,,,,,,,,,,,
424,2004-11-30,80.14,0.7775,0.5858,814.43,1.0886,6.435,0.4113,24.99,1.2758,7011,6.0463,2.9545,0.5076,63.6,,,,,,,,,,,
425,2004-12-31,79.99,0.779,0.5717,806.3,1.0834,6.4474,0.4043,24.73,1.2729,7252,6.0563,2.9602,0.5033,63.2,,,,,,,,,,,
426,2005-01-31,80.17,0.7744,0.5945,795.12,1.0887,6.4093,0.411,24.63,1.2695,7094,6.0397,2.9427,0.5092,63.5,,,,,,,,,,,
427,2005-02-28,82.79,0.7905,0.5961,794.06,1.0887,6.5426,0.4114,24.65,1.2858,7324,6.1656,3.0039,0.5185,64.4,,,,,,,,,,,
428,2005-03-31,82.69,0.7719,0.5973,785.89,1.0898,6.3886,0.4107,24.4,1.2741,7325,6.02,2.9332,0.5116,63.8,,,,,,,,,,,
429,2005-04-30,82.33,0.7811,0.6036,780.28,1.07,6.4648,0.4081,24.53,1.2823,7479,6.0885,2.9682,0.5161,64.1,,,,,,,,,,,
430,2005-05-31,81.81,0.7557,0.6096,762.39,1.0681,6.2546,0.4164,23.69,1.2588,7184,5.8784,2.8717,0.5088,63.2,,,,,,,,,,,
431,2005-06-30,84.14,0.7637,0.6315,784.09,1.0907,6.3208,0.4224,24.11,1.2859,7422,5.9355,2.9021,0.5234,64.5,,,,,,,,,,,
432,2005-07-31,85.19,0.7595,0.6262,778.91,1.1122,6.158,0.4327,24.24,1.2619,7458,5.9044,2.8485,0.5238,64.3,,,,,,,,,,,
433,2005-08-31,83.17,0.7471,0.6121,775.75,1.0846,6.0495,0.4185,24.45,1.259,7826,5.8062,2.8179,0.5117,63.3,,,,,,,,,,,
434,2005-09-30,86.05,0.7615,0.6326,793.41,1.0995,6.1624,0.4324,25.24,1.2865,7779,5.9071,2.8705,0.525,64.7,,,,,,,,,,,
435,2005-10-31,86.62,0.7487,0.6214,780.63,1.0661,6.0535,0.4221,25.17,1.2667,7524,5.8048,2.8262,0.5156,63.9,,,,,,,,,,,
436,2005-11-30,88.33,0.7389,0.6274,764.1,1.0512,5.9705,0.4301,24.74,1.2505,7407,5.7296,2.7919,0.518,63.7,,,,,,,,,,,
437,2005-12-31,85.98,0.7337,0.6175,739.17,1.0706,5.9213,0.4246,24.08,1.2205,7209,5.6887,2.7732,0.5134,62.7,,,,,,,,,,,
438,2006-01-31,88.33,0.751,0.6208,723.44,1.1005,6.0543,0.4245,24.02,1.222,7050,5.8255,2.8166,0.5202,63.4,,,,,,,,,,,
439,2006-02-28,85.91,0.7382,0.6225,715.87,1.1175,5.9299,0.4241,23.95,1.199,6812,5.7275,2.7412,0.515,62.6,,,,,,,,,,,
440,2006-03-31,84.05,0.7159,0.5889,697.36,1.17,5.7397,0.4102,23.23,1.1583,6558,5.5553,2.6388,0.4969,60.8,,,,,,,,,,,
441,2006-04-30,86.16,0.7542,0.602,710.61,1.1907,6.0438,0.4186,24.04,1.1931,6637,5.8482,2.7336,0.5154,62.8,,,,,,,,,,,
442,2006-05-31,85.53,0.7636,0.5932,722.1,1.1885,6.1267,0.4055,24.45,1.2028,7021,5.924,2.7715,0.5112,63.2,,,,,,,,,,,
443,2006-06-30,85.11,0.7433,0.5841,706.21,1.2159,5.9413,0.4049,24.09,1.1802,6898,5.7731,2.7283,0.5066,62.2,,,,,,,,,,,
444,2006-07-31,87.54,0.7658,0.6,731.11,1.236,6.1033,0.4107,25.09,1.2084,6946,5.9523,2.7973,0.5181,63.9,,,,,,,,,,,
445,2006-08-31,89.5,0.7627,0.5947,732.88,1.1701,6.0671,0.4005,25.11,1.1996,6939,5.9316,2.8075,0.5131,63.7,,,,,,,,,,,
